DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"025906",217,0,0,0,0,2,0.9,0,0,137,63.1,14,6.5,23,10.6,0,0,0,0,80,36.9,0,0,52,24,19,8.8,10,4.6,94,43.3,182,83.9
"025908",124,0,0,0,0,2,1.6,0,0,74,59.7,2,1.6,33,26.6,0,0,1,0.8,50,40.3,0,0,43,34.7,10,8.1,0,0,39,31.5,89,71.8
"025909",1187,16,1.3,12,1,22,1.9,15,1.2,616,51.9,85,7.2,257,21.7,3,0.3,12,1,571,48.1,0,0,439,37,91,7.7,31,2.6,336,28.3,858,72.3
"026901",1800,7,0.4,185,10.3,182,10.1,51,2.7,981,54.5,89,4.9,670,37.2,15,0.8,191,10.6,819,45.5,0,0,726,40.3,134,7.4,49,2.7,500,27.8,877,48.7
"026902",500,3,0.6,33,6.6,118,23.6,7,1.3,397,79.4,18,3.6,157,31.4,0,0,33,6.6,103,20.6,0,0,195,39,52,10.4,29,5.8,124,24.8,193,38.6
"026903",498,0,0,33,6.6,141,28.3,28,5.1,341,68.5,39,7.8,135,27.1,0,0,36,7.2,157,31.5,0,0,289,58,55,11,16,3.2,139,27.9,206,41.4
"027903",3193,20,0.6,241,7.5,33,1,70,2.1,1789,56,85,2.7,991,31,18,0.6,245,7.7,1404,44,1,0,1470,46,396,12.4,64,2,863,27,2066,64.7
"027904",4225,40,0.9,689,16.3,84,2,88,1.9,2679,63.4,283,6.7,1990,47.1,11,0.3,693,16.4,1546,36.6,16,0.4,2135,50.5,496,11.7,77,1.8,1211,28.7,2007,47.5
"028902",5901,21,0.4,1230,20.8,203,3.4,107,1.7,4270,72.4,302,5.1,4403,74.6,23,0.4,1353,22.9,1631,27.6,4,0.1,3981,67.5,672,11.4,80,1.4,1768,30,1167,19.8
"028903",1427,5,0.4,193,13.5,72,5,62,3.9,1089,76.3,47,3.3,981,68.7,2,0.1,197,13.8,338,23.7,1,0.1,842,59,129,9,28,2,370,25.9,338,23.7
"028906",199,0,0,14,7,12,6,1,0.4,152,76.4,20,10.1,111,55.8,0,0,14,7,47,23.6,0,0,120,60.3,18,9,6,3,50,25.1,70,35.2
"029901",3901,220,5.6,425,10.9,86,2.2,90,2.1,2833,72.6,287,7.4,2463,63.1,9,0.2,432,11.1,1068,27.4,1,0,1827,46.8,330,8.5,36,0.9,1368,35.1,1086,27.8
"030901",368,1,0.3,7,1.9,0,0,3,0.8,218,59.2,25,6.8,40,10.9,3,0.8,7,1.9,150,40.8,0,0,152,41.3,40,10.9,2,0.5,127,34.5,322,87.5
"030902",1433,1,0.1,7,0.5,18,1.3,12,0.8,687,47.9,73,5.1,210,14.7,0,0,7,0.5,746,52.1,0,0,680,47.5,167,11.7,31,2.2,450,31.4,1173,81.9
"030903",305,0,0,0,0,1,0.3,10,2.8,209,68.5,9,3,52,17,0,0,0,0,96,31.5,0,0,138,45.2,41,13.4,4,1.3,110,36.1,248,81.3
"030906",414,3,0.7,0,0,0,0,1,0.2,209,50.5,19,4.6,57,13.8,1,0.2,0,0,205,49.5,2,0.5,142,34.3,62,15,13,3.1,123,29.7,338,81.6
"031901",45535,97,0.2,14526,31.9,59,0.1,430,0.9,43618,95.8,5719,12.6,44886,98.6,5,0,14820,32.5,1917,4.2,6,0,30465,66.9,5091,11.2,6,0,14671,32.2,476,1
"031903",18371,80,0.4,2846,15.5,82,0.4,497,2.4,14397,78.4,1249,6.8,17143,93.3,15,0.1,2457,13.4,3974,21.6,13,0.1,9882,53.8,1797,9.8,41,0.2,5454,29.7,997,5.4
"031905",3410,2,0.1,488,14.3,8,0.2,89,2.3,2851,83.6,173,5.1,3280,96.2,5,0.1,517,15.2,559,16.4,0,0,1600,46.9,325,9.5,13,0.4,1001,29.4,102,3
"031906",10770,26,0.2,1977,18.4,23,0.2,127,1.1,8247,76.6,764,7.1,10376,96.3,9,0.1,2140,19.9,2523,23.4,4,0,4274,39.7,1034,9.6,9,0.1,3534,32.8,323,3
"031909",2421,10,0.4,828,34.2,6,0.2,41,1.6,2084,86.1,137,5.7,2206,91.1,5,0.2,890,36.8,337,13.9,0,0,2025,83.6,211,8.7,2,0.1,710,29.3,192,7.9
"031911",1947,0,0,185,9.5,3,0.2,16,0.7,1581,81.2,91,4.7,1848,94.9,2,0.1,214,11,366,18.8,0,0,1116,57.3,172,8.8,0,0,718,36.9,94,4.8
"031912",10453,2,0,2063,19.7,13,0.1,280,2.4,8740,83.6,307,2.9,10355,99.1,0,0,2347,22.5,1713,16.4,1,0,6065,58,902,8.6,13,0.1,2925,28,69,0.7
"031913",685,0,0,243,35.5,1,0.1,9,1.2,668,97.5,154,22.5,675,98.5,1,0.1,246,35.9,17,2.5,0,0,383,55.9,45,6.6,1,0.1,317,46.3,7,1
"031914",1104,0,0,157,14.2,1,0.1,32,2.6,970,87.9,33,3,1089,98.6,0,0,179,16.2,134,12.1,0,0,702,63.6,117,10.6,1,0.1,450,40.8,13,1.2
"031916",4245,385,9.1,107,2.5,38,0.9,41,1,2133,50.2,685,16.1,3553,83.7,4,0.1,130,3.1,2112,49.8,1,0,900,21.2,104,2.4,30,0.7,3653,86.1,234,5.5
"032902",2335,25,1.1,419,17.9,410,17.6,66,2.5,1746,74.8,88,3.8,934,40,5,0.2,426,18.2,589,25.2,0,0,1161,49.7,214,9.2,65,2.8,708,30.3,896,38.4
"033901",158,0,0,2,1.3,1,0.6,1,0.6,42,26.6,8,5.1,22,13.9,0,0,2,1.3,116,73.4,0,0,46,29.1,22,13.9,0,0,47,29.7,135,85.4
"033902",725,2,0.3,6,0.8,8,1.1,2,0.3,196,27,43,5.9,81,11.2,5,0.7,6,0.8,529,73,0,0,234,32.3,86,11.9,10,1.4,229,31.6,619,85.4
"033904",366,3,0.8,4,1.1,2,0.5,3,0.8,171,46.7,19,5.2,62,16.9,1,0.3,4,1.1,195,53.3,0,0,76,20.8,33,9,5,1.4,102,27.9,293,80.1
"034901",1684,13,0.8,39,2.3,560,33.3,43,2.4,1125,66.8,154,9.1,143,8.5,4,0.2,39,2.3,559,33.2,1,0.1,707,42,189,11.2,71,4.2,466,27.7,892,53
"034902",126,1,0.8,4,3.2,16,12.7,0,0,99,78.6,4,3.2,7,5.6,2,1.6,4,3.2,27,21.4,0,0,48,38.1,12,9.5,11,8.7,41,32.5,89,70.6
"034903",1271,6,0.5,41,3.2,145,11.4,6,0.4,769,60.5,39,3.1,139,10.9,2,0.2,47,3.7,502,39.5,2,0.2,668,52.6,108,8.5,37,2.9,375,29.5,940,74
"034905",696,4,0.6,25,3.6,127,18.2,7,0.9,467,67.1,61,8.8,53,7.6,1,0.1,25,3.6,229,32.9,0,0,303,43.5,73,10.5,34,4.9,238,34.2,477,68.5
"034906",378,0,0,0,0,4,1.1,7,1.8,189,50,26,6.9,5,1.3,2,0.5,0,0,189,50,0,0,184,48.7,40,10.6,7,1.9,124,32.8,360,95.2
"034907",1037,4,0.4,0,0,165,15.9,17,1.5,605,58.3,87,8.4,37,3.6,14,1.4,1,0.1,432,41.7,0,0,442,42.6,110,10.6,26,2.5,286,27.6,791,76.3
"034909",277,2,0.7,5,1.8,3,1.1,4,1.3,185,66.8,2,0.7,13,4.7,3,1.1,5,1.8,92,33.2,0,0,146,52.7,23,8.3,3,1.1,100,36.1,253,91.3
"035901",1231,7,0.6,222,18,22,1.8,11,0.8,1027,83.4,54,4.4,1083,88,2,0.2,246,20,204,16.6,0,0,678,55.1,89,7.2,1,0.1,316,25.7,116,9.4
"035902",232,0,0,26,11.2,6,2.6,1,0.4,209,90.1,9,3.9,210,90.5,0,0,26,11.2,23,9.9,0,0,145,62.5,14,6,2,0.9,60,25.9,14,6
"035903",250,0,0,2,0.8,2,0.8,0,0,34,13.6,4,1.6,24,9.6,5,2,1,0.4,216,86.4,0,0,44,17.6,16,6.4,0,0,94,37.6,219,87.6
"036901",1337,24,1.8,90,6.7,166,12.4,31,2.2,839,62.8,95,7.1,417,31.2,9,0.7,90,6.7,498,37.2,0,0,682,51,119,8.9,48,3.6,374,28,673,50.3
"036902",5379,66,1.2,148,2.8,169,3.1,68,1.2,1130,21,346,6.4,1208,22.5,16,0.3,151,2.8,4249,79,1,0,1718,31.9,371,6.9,123,2.3,1272,23.6,3796,70.6
"036903",1517,13,0.9,334,22,115,7.6,10,0.6,944,62.2,87,5.7,660,43.5,0,0,336,22.1,573,37.8,0,0,736,48.5,138,9.1,31,2,415,27.4,698,46
"037901",670,3,0.4,119,17.8,158,23.6,1,0.1,451,67.3,32,4.8,227,33.9,0,0,124,18.5,219,32.7,0,0,371,55.4,82,12.2,36,5.4,190,28.4,246,36.7
"037904",4987,28,0.6,1417,28.4,800,16,35,0.7,3811,76.4,251,5,2529,50.7,24,0.5,1397,28,1176,23.6,6,0.1,3467,69.5,436,8.7,152,3,1332,26.7,1448,29
"037907",2108,3,0.1,121,5.7,301,14.3,51,2.2,1326,62.9,111,5.3,357,16.9,3,0.1,122,5.8,782,37.1,0,0,876,41.6,240,11.4,76,3.6,650,30.8,1368,64.9
"037908",544,4,0.7,188,34.6,13,2.4,2,0.4,489,89.9,5,0.9,458,84.2,1,0.2,227,41.7,55,10.1,0,0,364,66.9,32,5.9,2,0.4,140,25.7,66,12.1
"037909",286,0,0,10,3.5,18,6.3,1,0.3,165,57.7,14,4.9,28,9.8,0,0,10,3.5,121,42.3,0,0,175,61.2,40,14,16,5.6,93,32.5,224,78.3
"038901",1112,15,1.3,39,3.5,42,3.8,13,1.1,606,54.5,70,6.3,451,40.6,7,0.6,39,3.5,506,45.5,0,0,393,35.3,118,10.6,24,2.2,290,26.1,573,51.5
"039902",955,5,0.5,6,0.6,2,0.2,5,0.5,388,40.6,59,6.2,88,9.2,14,1.5,6,0.6,567,59.4,0,0,399,41.8,100,10.5,25,2.6,358,37.5,821,86
"039903",515,0,0,4,0.8,2,0.4,0,0,271,52.6,17,3.3,60,11.7,6,1.2,4,0.8,244,47.4,0,0,138,26.8,52,10.1,22,4.3,169,32.8,425,82.5
"039904",125,0,0,0,0,2,1.6,0,0,67,53.6,2,1.6,6,4.8,0,0,0,0,58,46.4,0,0,39,31.2,8,6.4,4,3.2,41,32.8,113,90.4
"039905",137,0,0,0,0,0,0,0,0,79,57.7,2,1.5,9,6.6,0,0,0,0,58,42.3,0,0,45,32.8,22,16.1,0,0,55,40.1,128,93.4
"040901",389,0,0,73,18.8,7,1.8,13,2.7,363,93.3,25,6.4,344,88.4,0,0,73,18.8,26,6.7,0,0,248,63.8,37,9.5,3,0.8,104,26.7,35,9
"040902",324,0,0,20,6.2,1,0.3,0,0,194,59.9,7,2.2,182,56.2,1,0.3,22,6.8,130,40.1,0,0,124,38.3,36,11.1,0,0,108,33.3,140,43.2
"041901",248,0,0,4,1.6,0,0,0,0,123,49.6,19,7.7,82,33.1,0,0,4,1.6,125,50.4,0,0,77,31,24,9.7,1,0.4,104,41.9,165,66.5
"041902",283,0,0,4,1.4,4,1.4,3,0.9,163,57.6,5,1.8,100,35.3,4,1.4,4,1.4,120,42.4,0,0,119,42,34,12,5,1.8,81,28.6,170,60.1
"042901",882,6,0.7,21,2.4,17,1.9,18,1.8,518,58.7,32,3.6,233,26.4,4,0.5,21,2.4,364,41.3,0,0,425,48.2,91,10.3,22,2.5,227,25.7,600,68
"042903",262,0,0,0,0,8,3.1,0,0,197,75.2,23,8.8,67,25.6,3,1.1,0,0,65,24.8,0,0,119,45.4,18,6.9,12,4.6,100,38.2,172,65.6
"042905",174,1,0.6,2,1.1,4,2.3,0,0,135,77.6,1,0.6,36,20.7,0,0,2,1.1,39,22.4,0,0,69,39.7,19,10.9,4,2.3,79,45.4,129,74.1
"043801",1341,450,33.6,99,7.4,190,14.2,0,0,109,8.1,0,0,172,12.8,10,0.7,109,8.1,1232,91.9,3,0.2,119,8.9,66,4.9,67,5,0,0,449,33.5
"043802",111,49,44.1,17,15.3,25,22.5,0,0,4,3.6,0,0,15,13.5,0,0,17,15.3,107,96.4,0,0,18,16.2,7,6.3,1,0.9,0,0,21,18.9
"043901",21083,4111,19.5,1328,6.3,2608,12.4,106,0.5,3292,15.6,2900,13.8,2823,13.4,118,0.6,1336,6.3,17791,84.4,54,0.3,4716,22.4,2175,10.3,1022,4.8,6221,29.5,10347,49.1
"043902",3443,25,0.7,400,11.6,364,10.6,45,1.3,1485,43.1,155,4.5,1104,32.1,19,0.6,401,11.6,1958,56.9,1,0,1332,38.7,375,10.9,163,4.7,1144,33.2,1767,51.3
"043903",2572,17,0.7,158,6.1,81,3.1,18,0.7,569,22.1,160,6.2,630,24.5,31,1.2,157,6.1,2003,77.9,2,0.1,887,34.5,217,8.4,102,4,718,27.9,1709,66.4
"043904",1630,15,0.9,183,11.2,45,2.8,20,1.2,856,52.5,82,5,584,35.8,10,0.6,183,11.2,774,47.5,0,0,292,17.9,184,11.3,39,2.4,557,34.2,937,57.5
"043905",58278,15534,26.7,3272,5.6,6320,10.8,194,0.3,6367,10.9,7188,12.3,7938,13.6,309,0.5,3355,5.8,51911,89.1,50,0.1,10920,18.7,5348,9.2,2247,3.9,11599,19.9,25880,44.4
"043907",24791,1110,4.5,2743,11.1,3441,13.9,59,0.2,7604,30.7,2144,8.6,7117,28.7,144,0.6,2637,10.6,17187,69.3,63,0.3,7540,30.4,2695,10.9,769,3.1,6419,25.9,12147,49
"043908",2784,44,1.6,93,3.3,239,8.6,19,0.7,399,14.3,217,7.8,517,18.6,26,0.9,95,3.4,2385,85.7,2,0.1,362,13,273,9.8,108,3.9,749,26.9,1848,66.4
"043910",53748,12878,24,7582,14.1,6754,12.6,261,0.5,14565,27.1,10289,19.1,13169,24.5,148,0.3,7775,14.5,39183,72.9,49,0.1,13918,25.9,5918,11,2037,3.8,11331,21.1,18713,34.8
"043911",4368,44,1,536,12.3,351,8,32,0.7,2515,57.6,188,4.3,2036,46.6,23,0.5,763,17.5,1853,42.4,6,0.1,1911,43.8,467,10.7,147,3.4,1046,23.9,1761,40.3
"043912",12081,1021,8.5,430,3.6,964,8,38,0.4,713,5.9,1235,10.2,1536,12.7,48,0.4,444,3.7,11368,94.1,7,0.1,2699,22.3,890,7.4,778,6.4,3507,29,7727,64
"043914",15718,1577,10,1666,10.6,2245,14.3,155,1,3946,25.1,1752,11.1,3453,22,85,0.5,1717,10.9,11772,74.9,34,0.2,4655,29.6,1588,10.1,566,3.6,3587,22.8,7758,49.4
"043917",825,0,0,73,8.8,1,0.1,2,0.2,428,51.9,53,6.4,212,25.7,4,0.5,73,8.8,397,48.1,0,0,386,46.8,89,10.8,28,3.4,219,26.5,580,70.3
"043918",2257,34,1.5,420,18.6,123,5.4,13,0.6,1032,45.7,184,8.2,807,35.8,13,0.6,427,18.9,1225,54.3,3,0.1,951,42.1,207,9.2,73,3.2,610,27,1204,53.3
"043919",4201,306,7.3,48,1.1,113,2.7,9,0.2,106,2.5,856,20.4,329,7.8,32,0.8,54,1.3,4095,97.5,2,0,385,9.2,321,7.6,183,4.4,1389,33.1,3236,77
"044902",588,0,0,53,9,14,2.4,0,0,359,61.1,18,3.1,283,48.1,0,0,53,9,229,38.9,0,0,236,40.1,51,8.7,8,1.4,135,23,283,48.1
"045902",1528,13,0.9,196,12.8,181,11.8,24,1.4,960,62.8,45,2.9,687,45,2,0.1,197,12.9,568,37.2,3,0.2,815,53.3,194,12.7,27,1.8,424,27.7,615,40.2
"045903",1359,10,0.7,119,8.8,252,18.5,30,1.9,1035,76.2,53,3.9,767,56.4,1,0.1,119,8.8,324,23.8,1,0.1,694,51.1,136,10,19,1.4,341,25.1,309,22.7
"045905",666,0,0,127,19.1,69,10.4,1,0.1,328,49.2,30,4.5,296,44.4,0,0,128,19.2,338,50.8,0,0,255,38.3,66,9.9,20,3,200,30,281,42.2
"046802",503,0,0,131,26,81,16.1,0,0,503,100,0,0,247,49.1,1,0.2,131,26,0,0,0,0,503,100,151,30,12,2.4,39,7.8,162,32.2
"046901",8925,80,0.9,724,8.1,175,2,106,1.1,3196,35.8,670,7.5,4244,47.6,29,0.3,751,8.4,5729,64.2,3,0,3330,37.3,728,8.2,180,2,2078,23.3,4214,47.2
"046902",23025,345,1.5,1645,7.1,492,2.1,329,1.4,6714,29.2,2702,11.7,9028,39.2,60,0.3,1310,5.7,16311,70.8,36,0.2,8089,35.1,2413,10.5,762,3.3,6421,27.9,12302,53.4
"047901",1326,3,0.2,183,13.8,3,0.2,18,1.2,862,65,66,5,662,49.9,7,0.5,183,13.8,464,35,0,0,673,50.8,138,10.4,19,1.4,343,25.9,632,47.7
"047902",725,3,0.4,39,5.4,3,0.4,0,0,416,57.4,35,4.8,249,34.3,1,0.1,39,5.4,309,42.6,0,0,285,39.3,66,9.1,10,1.4,237,32.7,459,63.3
"047903",141,0,0,48,34,0,0,2,1.1,115,81.6,0,0,99,70.2,0,0,49,34.8,26,18.4,0,0,84,59.6,20,14.2,1,0.7,62,44,41,29.1
"047905",128,0,0,0,0,0,0,0,0,82,64.1,13,10.2,31,24.2,1,0.8,0,0,46,35.9,0,0,59,46.1,20,15.6,0,0,50,39.1,96,75
"048901",222,2,0.9,10,4.5,0,0,1,0.4,149,67.1,5,2.3,147,66.2,0,0,10,4.5,73,32.9,0,0,121,54.5,29,13.1,0,0,68,30.6,73,32.9
"048903",256,2,0.8,8,3.1,0,0,7,2.5,166,64.8,11,4.3,132,51.6,0,0,8,3.1,90,35.2,0,0,102,39.8,30,11.7,4,1.6,108,42.2,118,46.1
"049901",3059,19,0.6,680,22.2,199,6.5,99,3,2395,78.3,149,4.9,1782,58.3,13,0.4,695,22.7,664,21.7,1,0,1778,58.1,243,7.9,139,4.5,870,28.4,906,29.6
"049902",494,4,0.8,4,0.8,1,0.2,0,0,70,14.2,18,3.6,19,3.8,2,0.4,4,0.8,424,85.8,1,0.2,102,20.6,63,12.8,9,1.8,198,40.1,458,92.7
"049903",808,1,0.1,89,11,2,0.2,3,0.4,441,54.6,43,5.3,222,27.5,3,0.4,89,11,367,45.4,1,0.1,307,38,95,11.8,11,1.4,270,33.4,568,70.3
"049905",1154,1,0.1,23,2,10,0.9,9,0.7,468,40.6,58,5,156,13.5,17,1.5,25,2.2,686,59.4,0,0,243,21.1,102,8.8,28,2.4,322,27.9,942,81.6
"049906",476,4,0.8,7,1.5,1,0.2,5,1,151,31.7,27,5.7,61,12.8,6,1.3,7,1.5,325,68.3,0,0,166,34.9,41,8.6,14,2.9,146,30.7,390,81.9
"049907",495,8,1.6,1,0.2,2,0.4,2,0.4,50,10.1,29,5.9,11,2.2,6,1.2,0,0,445,89.9,0,0,90,18.2,26,5.3,4,0.8,201,40.6,464,93.7
"049908",76,0,0,0,0,0,0,0,0,53,69.7,0,0,23,30.3,0,0,0,0,23,30.3,0,0,39,51.3,1,1.3,4,5.3,0,0,49,64.5
"049909",69,0,0,0,0,2,2.9,0,0,58,84.1,0,0,5,7.2,5,7.2,0,0,11,15.9,0,0,7,10.1,9,13,2,2.9,0,0,55,79.7
"050901",243,0,0,17,7,0,0,1,0.4,162,66.7,6,2.5,64,26.3,0,0,17,7,81,33.3,0,0,133,54.7,26,10.7,2,0.8,89,36.6,177,72.8
"050902",2786,20,0.7,106,3.8,82,2.9,62,2.1,1395,50.1,227,8.1,603,21.6,13,0.5,109,3.9,1391,49.9,1,0,1223,43.9,313,11.2,125,4.5,974,35,1942,69.7
"050904",178,0,0,11,6.2,0,0,1,0.6,121,68,2,1.1,47,26.4,0,0,11,6.2,57,32,0,0,88,49.4,15,8.4,4,2.2,80,44.9,127,71.3
"050909",321,0,0,2,0.6,1,0.3,0,0,161,50.2,4,1.2,37,11.5,1,0.3,2,0.6,160,49.8,0,0,90,28,35,10.9,3,0.9,103,32.1,279,86.9
"050910",8153,122,1.5,347,4.3,1414,17.3,149,1.6,4376,53.7,523,6.4,2175,26.7,39,0.5,374,4.6,3777,46.3,167,2,3367,41.3,836,10.3,829,10.2,2414,29.6,3407,41.8
"051901",211,0,0,4,1.9,23,10.9,0,0,142,67.3,13,6.2,93,44.1,2,0.9,4,1.9,69,32.7,0,0,120,56.9,34,16.1,5,2.4,88,41.7,88,41.7
"052901",1154,6,0.5,215,18.6,18,1.6,6,0.5,613,53.1,70,6.1,911,78.9,4,0.3,222,19.2,541,46.9,0,0,493,42.7,88,7.6,3,0.3,357,30.9,212,18.4
"053001",755,0,0,105,13.9,3,0.4,2,0.2,387,51.3,52,6.9,584,77.4,7,0.9,105,13.9,368,48.7,0,0,437,57.9,63,8.3,0,0,188,24.9,161,21.3
"054901",365,0,0,3,0.8,13,3.6,3,0.7,300,82.2,22,6,260,71.2,0,0,3,0.8,65,17.8,0,0,196,53.7,38,10.4,1,0.3,105,28.8,91,24.9
"054902",259,0,0,25,9.7,10,3.9,0,0,207,79.9,9,3.5,207,79.9,0,0,25,9.7,52,20.1,0,0,149,57.5,38,14.7,0,0,111,42.9,42,16.2
"054903",525,2,0.4,7,1.3,5,1,2,0.3,425,81,13,2.5,397,75.6,1,0.2,7,1.3,100,19,0,0,320,61,64,12.2,2,0.4,123,23.4,118,22.5
"055901",390,5,1.3,26,6.7,0,0,9,1.9,296,75.9,21,5.4,351,90,2,0.5,28,7.2,94,24.1,1,0.3,215,55.1,22,5.6,6,1.5,131,33.6,25,6.4
"056901",1762,9,0.5,260,14.8,23,1.3,21,1.1,1060,60.2,31,1.8,1032,58.6,6,0.3,260,14.8,702,39.8,0,0,767,43.5,144,8.2,19,1.1,456,25.9,673,38.2
"056902",178,0,0,32,18,1,0.6,0,0,110,61.8,8,4.5,87,48.9,1,0.6,32,18,68,38.2,0,0,44,24.7,15,8.4,1,0.6,58,32.6,88,49.4
"057802",653,4,0.6,168,25.7,224,34.3,0,0,572,87.6,0,0,388,59.4,1,0.2,174,26.6,81,12.4,0,0,533,81.6,61,9.3,19,2.9,0,0,17,2.6
"057803",17291,1169,6.8,5596,32.4,3318,19.2,0,0,13409,77.5,0,0,11797,68.2,35,0.2,5485,31.7,3882,22.5,5,0,9470,54.8,1208,7,317,1.8,4331,25,650,3.8
"057804",5809,30,0.5,959,16.5,1672,28.8,0,0,4942,85.1,0,0,2923,50.3,114,2,973,16.7,867,14.9,5,0.1,5544,95.4,429,7.4,273,4.7,891,15.3,792,13.6
"057805",313,3,1,115,36.7,19,6.1,0,0,187,59.7,0,0,197,62.9,6,1.9,119,38,126,40.3,0,0,170,54.3,36,11.5,14,4.5,0,0,74,23.6
"057806",1666,19,1.1,375,22.5,409,24.5,0,0,1263,75.8,49,2.9,964,57.9,6,0.4,391,23.5,403,24.2,4,0.2,1186,71.2,74,4.4,29,1.7,299,17.9,235,14.1
"057807",5662,24,0.4,500,8.8,2583,45.6,0,0,3445,60.8,237,4.2,2095,37,12,0.2,507,9,2217,39.2,6,0.1,2823,49.9,489,8.6,174,3.1,1426,25.2,768,13.6
"057808",2160,1185,54.9,591,27.4,346,16,0,0,683,31.6,188,8.7,556,25.7,12,0.6,598,27.7,1477,68.4,1,0,648,30,46,2.1,28,1.3,80,3.7,32,1.5
"057809",182,0,0,61,33.5,87,47.8,0,0,144,79.1,0,0,89,48.9,0,0,69,37.9,38,20.9,0,0,126,69.2,2,1.1,4,2.2,0,0,2,1.1
"057810",432,0,0,67,15.5,323,74.8,0,0,421,97.5,0,0,106,24.5,0,0,65,15,11,2.5,0,0,331,76.6,41,9.5,1,0.2,0,0,2,0.5
"057813",3151,40,1.3,1894,60.1,174,5.5,0,0,2494,79.1,0,0,2899,92,5,0.2,1918,60.9,657,20.9,0,0,2411,76.5,238,7.6,10,0.3,0,0,23,0.7
"057814",521,0,0,107,20.5,233,44.7,0,0,521,100,0,0,258,49.5,1,0.2,111,21.3,0,0,0,0,521,100,126,24.2,1,0.2,52,10,28,5.4
"057816",2144,3,0.1,24,1.1,2044,95.3,0,0,1901,88.7,0,0,85,4,1,0,23,1.1,243,11.3,1,0,443,20.7,90,4.2,4,0.2,0,0,6,0.3
"057819",196,0,0,111,56.6,42,21.4,0,0,191,97.4,0,0,135,68.9,0,0,111,56.6,5,2.6,0,0,115,58.7,16,8.2,6,3.1,16,8.2,13,6.6
"057827",543,1,0.2,168,30.9,199,36.6,0,0,446,82.1,0,0,326,60,0,0,170,31.3,97,17.9,0,0,353,65,30,5.5,5,0.9,190,35,12,2.2
"057828",1295,18,1.4,118,9.1,307,23.7,0,0,757,58.5,0,0,559,43.2,6,0.5,145,11.2,538,41.5,5,0.4,1255,96.9,130,10,33,2.5,1226,94.7,367,28.3
"057829",1348,2,0.1,639,47.4,48,3.6,0,0,1123,83.3,37,2.7,1220,90.5,3,0.2,646,47.9,225,16.7,0,0,770,57.1,110,8.2,15,1.1,384,28.5,60,4.5
"057830",1322,2,0.2,526,39.8,105,7.9,0,0,1252,94.7,5,0.4,1187,89.8,2,0.2,546,41.3,70,5.3,1,0.1,765,57.9,106,8,8,0.6,425,32.1,17,1.3
"057831",753,1,0.1,0,0,708,94,0,0,753,100,10,1.3,36,4.8,3,0.4,2,0.3,0,0,0,0,284,37.7,39,5.2,2,0.3,225,29.9,3,0.4
"057833",543,27,5,34,6.3,107,19.7,0,0,235,43.3,20,3.7,129,23.8,0,0,35,6.4,308,56.7,1,0.2,140,25.8,46,8.5,13,2.4,0,0,266,49
"057834",809,5,0.6,51,6.3,371,45.9,0,0,566,70,0,0,324,40,5,0.6,51,6.3,243,30,2,0.2,686,84.8,89,11,14,1.7,617,76.3,88,10.9
"057835",1441,3,0.2,857,59.5,95,6.6,0,0,1404,97.4,0,0,1327,92.1,3,0.2,861,59.8,37,2.6,0,0,891,61.8,75,5.2,1,0.1,61,4.2,12,0.8
"057836",334,0,0,0,0,321,96.1,0,0,228,68.3,22,6.6,8,2.4,0,0,0,0,106,31.7,0,0,138,41.3,21,6.3,4,1.2,0,0,1,0.3
"057837",2337,1,0,535,22.9,1423,60.9,1,0,1966,84.1,0,0,796,34.1,15,0.6,538,23,371,15.9,2,0.1,652,27.9,145,6.2,22,0.9,0,0,78,3.3
"057839",1088,2,0.2,659,60.6,3,0.3,1,0.1,961,88.3,2,0.2,1066,98,2,0.2,670,61.6,127,11.7,0,0,793,72.9,95,8.7,1,0.1,0,0,14,1.3
"057840",581,157,27,0,0,128,22,0,0,124,21.3,0,0,171,29.4,2,0.3,0,0,457,78.7,2,0.3,32,5.5,2,0.3,6,1,421,72.5,115,19.8
"057841",740,1,0.1,338,45.7,81,10.9,0,0,662,89.5,0,0,643,86.9,1,0.1,394,53.2,78,10.5,0,0,568,76.8,41,5.5,2,0.3,0,0,12,1.6
"057844",878,311,35.4,250,28.5,224,25.5,0,0,429,48.9,0,0,56,6.4,8,0.9,280,31.9,449,51.1,0,0,457,52.1,67,7.6,24,2.7,18,2.1,255,29
"057845",790,26,3.3,27,3.4,95,12,0,0,157,19.9,0,0,309,39.1,4,0.5,28,3.5,633,80.1,2,0.3,135,17.1,34,4.3,17,2.2,102,12.9,337,42.7
"057846",1393,24,1.7,476,34.2,294,21.1,0,0,880,63.2,66,4.7,918,65.9,3,0.2,490,35.2,513,36.8,0,0,880,63.2,105,7.5,32,2.3,392,28.1,122,8.8
"057847",920,18,2,16,1.7,312,33.9,0,0,371,40.3,0,0,286,31.1,1,0.1,17,1.8,549,59.7,0,0,24,2.6,43,4.7,48,5.2,221,24,255,27.7
